10.3.120.2:InPkts,192.168.1.120:OutPkts,10.3.120.4:OutPkts,10.2.120.5:OutPkts,10.2.120.4:InBytes,10.3.120.5:OutPkts,10.3.120.5:InPkts,10.2.120.3:Conns,10.3.120.6:InPkts,10.3.120.2:Conns,192.168.1.120:InPkts,10.2.120.7:OutBytes,10.3.120.7:Conns,10.2.120.6:InBytes,10.2.120.2:InBytes,10.3.120.4:Conns,172.16.254.225:OutBytes,172.16.254.1:Conns,172.16.254.225:OutPkts,10.3.120.4:InPkts,172.16.254.225:InBytes,10.3.120.7:OutBytes,10.3.120.4:InBytes,172.16.254.225:Conns,10.2.120.3:OutPkts,10.3.120.6:Conns,10.2.120.5:InPkts,172.16.254.1:OutPkts,10.2.120.4:OutBytes,10.3.120.8:Conns,10.3.120.8:OutBytes,10.2.120.3:InBytes,10.2.120.3:InPkts,10.3.120.2:InBytes,10.2.120.6:OutBytes,10.3.120.7:InPkts,10.3.120.6:OutBytes,10.3.120.3:OutPkts,10.2.120.8:InPkts,10.2.120.8:InBytes,10.3.120.3:InBytes,192.168.1.120:InBytes,10.3.120.4:OutBytes,10.3.120.5:InBytes,10.2.120.4:InPkts,10.2.120.5:OutBytes,192.168.1.120:OutBytes,172.16.254.225:InPkts,10.2.120.7:OutPkts,10.3.120.3:InPkts,10.3.120.6:InBytes,172.16.254.1:OutBytes,10.3.120.5:OutBytes,10.2.120.7:InPkts,172.16.254.1:InBytes,10.2.120.6:OutPkts,10.3.120.2:OutPkts,10.2.120.6:Conns,10.3.120.7:OutPkts,10.2.120.8:Conns,10.3.120.2:OutBytes,10.2.120.5:InBytes,10.2.120.8:OutPkts,10.3.120.7:InBytes,10.2.120.2:OutBytes,10.2.120.4:Conns,10.2.120.2:InPkts,10.3.120.8:OutPkts,10.3.120.8:InBytes,10.2.120.6:InPkts,10.3.120.3:OutBytes,10.2.120.5:Conns,10.2.120.4:OutPkts,10.2.120.3:OutBytes,10.3.120.5:Conns,10.2.120.8:OutBytes,10.2.120.2:Conns,10.2.120.7:InBytes,172.16.254.1:InPkts,10.2.120.7:Conns,10.3.120.3:Conns,10.2.120.2:OutPkts,10.3.120.6:OutPkts,10.3.120.8:InPkts,192.168.1.120:Conns
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
7095,0,5201,5195,471914,5189,7099,1013,7097,1014,0,552804,1014,471996,471978,1014,7733549,0,72112,7096,6611952,551961,472456,14189,5117,1014,7088,0,555045,1014,551181,472042,7090,472392,552180,7099,552736,5115,7091,472070,472520,0,555128,472636,7088,554525,0,99304,5162,7097,472602,0,554514,7088,0,5150,5105,1013,5140,1013,550131,471914,5130,472718,550786,1013,7089,5125,472718,7088,550661,1013,5205,550479,1014,551418,1013,471996,0,1013,1014,5123,5155,7099,0
