192.168.1.120:InBytes,10.2.120.2:Conns,192.168.1.120:OutPkts,10.2.120.2:InPkts,172.16.254.148:Conns,172.16.254.1:OutPkts,192.168.1.120:OutBytes,172.16.254.148:OutBytes,172.16.254.148:InPkts,10.2.120.2:InBytes,10.2.120.2:OutBytes,172.16.254.1:OutBytes,192.168.1.120:InPkts,172.16.254.148:InBytes,172.16.254.1:InBytes,172.16.254.1:InPkts,172.16.254.148:OutPkts,10.2.120.2:OutPkts,172.16.254.1:Conns,192.168.1.120:Conns
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1192,0,8340,1192,0,0,646263,8340,555264,646263,0,0,555264,0,0,5992,5992,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
0,1282,0,8970,1282,0,0,694953,8970,597204,694953,0,0,597204,0,0,6442,6442,0,0
